date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:43	78635/78635	---M-Z	200	added ('OK')	application/javascript	etag:%221cbb6e9115036a9956aa63eda149035f-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/bootstrap.bundle.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/bootstrap.bundle.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:44	5594/5594	---MCZ	200	added ('OK')	application/javascript	etag:%22156c7ffda9ca1d17e1dc34393bfce304-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/imagesloaded.pkgd.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/imagesloaded.pkgd.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:44	35445/35445	---MCZ	200	added ('OK')	application/javascript	etag:%22497125aa493d75b05b9b3140b6f4d71a-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/isotope.pkgd.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/isotope.pkgd.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:45	2247/2247	---MCZ	200	added ('OK')	application/javascript	etag:%221f2c6213b0911d6c21fe81b24e0a0ce2-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/animatedModal.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/animatedModal.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:45	31812/31812	---M-Z	200	added ('OK')	application/javascript	etag:%22be75267e363499dc9c4df75786fa400a-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/tiny-slider.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/tiny-slider.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:46	6630/6630	---MCZ	200	added ('OK')	application/javascript	etag:%2248e89ae1b29f795f3def71e78254ff83-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/lity.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/lity.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:46	46363/46363	---M-Z	200	added ('OK')	application/javascript	etag:%22394555d607c27ea15767eea03b0ef97a-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/simplebar.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/simplebar.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:47	62591/62591	---M-Z	200	added ('OK')	application/javascript	etag:%22214c1756ec72681845468992dfdc1dd3-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/jquery.mb.YTPlayer.min.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/jquery.mb.YTPlayer.min.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:47	6119/6119	---MCZ	200	added ('OK')	application/javascript	etag:%22213c8394f177d198a636bf917a4107ae-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/main.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/main.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:47	338/338	---M--	200	added ('OK')	application/javascript	etag:%225d92b7f18e07d6418173eaffed63e551-ssl%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/js/custom.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/js/custom.js	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:48	0/0	---M--	200	added ('OK')	application/javascript	etag:%224d9b6160e1884f925e610140c090813a-ssl%22	https://kaleidoscopic-pie-2341a3.netlify.app/customizer/main.js	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/customizer/main.41.delayed	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/)
09:56:49	112662/112662	---MCZ	200	added ('OK')	application/octet-stream	etag:%226196aaf4a62f3c1e908ac30529ddaf2a-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons.eot?v=4.5.7	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons9a08.eot	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/ionicons.min.css)
09:56:49	50556/50556	---M--	200	added ('OK')	font/woff2	etag:%22a44f50226dde9f3a0be2f8c651bfdc4a-ssl%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons.woff2?v=4.5.7	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons9a08.woff2	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/ionicons.min.css)
09:56:50	65916/65916	---MCZ	200	added ('OK')	application/font-woff	etag:%2225cc58874a740f39abf3fd1551068bfe-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons.woff?v=4.5.7	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons9a08.woff	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/ionicons.min.css)
09:56:50	112484/112484	---M--	200	added ('OK')	font/ttf	etag:%22541654282cad9f905f9c0e4c4814efcd-ssl%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons.ttf?v=4.5.7	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons9a08.ttf	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/ionicons.min.css)
09:56:51	312755/312755	---MCZ	200	added ('OK')	image/svg+xml	etag:%226eb414e43cd28ed3f218ac25645b2591-ssl-df%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons.svg?v=4.5.7	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/fonts/ionicons9a08.svg	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/ionicons.min.css)
09:56:51	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1673876402-ssl-df	https://kaleidoscopic-pie-2341a3.netlify.app/template/css/font/ytp-regular.eot	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/css/font/ytp-regular.47.delayed	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/jquery.mb.YTPlayer.min.css)
09:56:52	41865/41865	---M--	200	added ('OK')	image/jpeg	etag:%22b40e055b5f74bbb6ba95d285bd28a512-ssl%22	https://kaleidoscopic-pie-2341a3.netlify.app/template/img/video.jpg	C:/Users/DELL/OneDrive%20-%20American%20University%20of%20Phnom%20Penh/Desktop/Camcyber%20Basic%20website/Portfolio%20website%20camcyber/kaleidoscopic-pie-2341a3.netlify.app/template/img/video.jpg	(from https://kaleidoscopic-pie-2341a3.netlify.app/template/css/main.css)
